video_url,comentario,autor,likes,fecha,idioma
https://www.youtube.com/watch?v=kMIaYXxLnUA,"yo tamblen la estoi escuchando, es una cancion que te llega al alma.",@AlejandroGonzalez-e1n9v,0,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,hoy y siempre,@cavs1914,0,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,25 de fevereiro 2026,@tabatasiqueira8217,0,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,ayer estuvo en el festival de viña y se lucio al maximo,@fenazuniga488,0,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,acá vine después de ver viña y ver a un chico ferrer y el paso x juanes,@yulipaid4495,0,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,yo . y también un montón de gente,@dazai_matenme,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"yo, el último día de febrero!",@karinamacias4862,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,¡ claro que la escucho en marzo 2026! ya la cante' dos veces en público durante dos karaoke. te da energía. soy italiano. ¿ y tu martin?,@robertotosato788,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,mira que yo nunca la avia escuchado asta ahora bueno es lo que recuerdo y la verdad esta rolita esta bonita,@Aries-h7i7e,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,si bendiciones,@yayasscore03,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,yo tedrrewo también s d,@IsabelVera-d7t,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"no bro, aquí estamos",@FernandoalejandroLopezagui-h8i,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"ya sabés que todos, genio...",@snoipah1008,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,no eres el único bro marzo del 2026 y sigue siendo eterno.,@joseluishenao1217,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,yo estoy en el 18 de marzo de 2026,@NatalyQuintero-t1q,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,ya es marzo cuando veo esto xd,@gabrielalalaful,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,les souvenirs de mon passé,@LifePassion-iw4yv,0,9 days ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,dame fuerzas x favor no me las restes las ocupo para salir de este rrollo,@AlfredoNicolás-z3i,0,4 days ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,5 de febrero siempre estaré aquí escuchando esta joyita motivadora,@AndromedaRojas-o5b,7,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,yo también,@Nerucito-TV,6,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"muchos y muchos, incluyéndome",@CrisPTatis,3,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,un 3 de febrero de 2026,@AnaPaulaCristaldo-k2u8p,0,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"literal soy agnóstico (maso menos ateo) y menudo temazo, que no sea creyente no significa que no respete a quienes si lo sean (por si me cae algún comentario)",@pixel_hill,0,2 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,mucho tema,@ANDERSONRodriguezruiz-y9q9g,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,cuando el mundo no estaba plagado de reggaeton,@nestorestebanriveroslopez4251,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,para este 2026 a dios le pido,@ElBilly16,2,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,recien me doy cuenta q le ponen dancehall jamaicano,@JosueGuillenVisbal-p4x,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,2047 quien,@Neigman360xolotl,7,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,14 de febrero mi febrero,@carmenponce2284,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,quien de 2026,@Natashaakorona,38,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,me gusta la canción,@Natashaakorona,0,3 months ago (edited),es
https://www.youtube.com/watch?v=kMIaYXxLnUA,todos los días a dios le pido bendiciones para todos los que creen en el y convicción para los que no y pienso que la mejor forma de adorar a dios es con cantos alegres y bailes,@maelenamarrodxma,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,reza por .mi perro amadeo en realidad es de pilar modiano rosario modiano,@RosarioModiano,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,por qué los pescados colgados????por qué la vaca?,@carolinagr5234,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,préstame tu porte juanes chansa y me vaya hoy,@JoseAlfredoMoralesgarcia-r2v,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,me recuera a mi papa q me abandono pero lo quiero mucho,@MelissaGarcia-v1l,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,yo soy de 2502,@CRReal-CoC,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,-coc jaja si como noo,@Natashaakorona,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,esta música nunca se abandona,@jaiderpineda8060,0,1 month ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,16 de enero de 2026,@alejandrocelestino3631,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,son juanes shakira carlos vives doctro krapula don tetto san alejo katamaran los de adentro bonka bacilos aterciopelados morat andrés cepeda golpe a golpe estos cantantes o grupos lindas canciones,@wilmarfernandoparracortes,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"que mis ojos se despiertencon la luz de tu miradayo, a dios le pidoque mi madre no se mueray que mi padre me recuerdea dios le pidoque te quedes a mi ladoy que más nunca te me vayas, mi vidaa dios le pidoque mi alma no descansecuando de amarte se trate, mi cieloa dios le pidopor los días que me quedany las noches que aún no lleganyo, a dios le pidopor los hijos de mis hijosy los hijos de tus hijosa dios le pidoque mi pueblo no derrame tanta sangrey se levante mi gentea dios le pidoque mi alma no descansecuando de amarte se trate, mi cieloa dios le pidoun segundo más de vida para dartey mi corazón entero entregarteun segundo más de vida para dartey a tu lado para siempre yo quedarmeun segundo más de vida, yo a dios le pidoque si me muero, sea de amory si me enamoro, sea de vosy que de tu voz, sea este corazóntodos los días a dios le pidoque si me muero, sea de amory si me enamoro, sea de vosy que de tu voz, sea este corazóntodos los días, a dios le pidoa dios le pidoque mis ojos se despiertencon la luz de tu miradayo, a dios le pidoque mi madre no se mueray que mi padre me recuerdea dios le pidoque te quedes a mi ladoy que más nunca te me vayas, mi vidaa dios le pidoque mi alma no descansecuando de amarte se trate, mi cieloa dios le pidoun segundo más de vida para dartey mi corazón entero entregarteun segundo más de vida para dartey a tu lado para siempre yo quedarmeun segundo más de vida, yo, a dios le pidoque si me muero, sea de amory si me enamoro, sea de vosy que de tu voz, sea este corazóntodos los días a dios le pidoque si me muero, sea de amory si me enamoro, sea de vosy que de tu voz, sea este corazóntodos los días, a dios le pidoque si me muero, sea de amory si me enamoro, sea de vosy que de tu voz, sea este corazóntodos los días a dios le pidoque si me muero, sea de amory si me enamoro, sea de vosy que de tu voz, sea este corazóntodos los días, yo a dios le pido",@AlejandroSanchez-qy4tt,2,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,contexto: a dios le pido. 2026.,@SofíaCastillo-q9g,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,escuchando esta canción 14/1/2026.,@SofíaCastillo-q9g,4,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"asi era la música antes?, que paso que ahora cualquier payaso con auto tune se le llama cantante",@Sabito304,2,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,no encontre la cancion de teban al diablo le pido,@wendy-rh2rh,1,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,pos pa que le digo que no sí sí,@djsososkshd,2,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,quien aqui porque viene pro primera vez a los carnvales de barranquilla?,@cristhiano1016,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,me transporta a colombia mi casita,@alejandraalvarez4680,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,a dios le pido,@Danillo-j2r,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,que mi alma no decanse cuando de amarte se trate amado maestro jesús!,@hugoemc,9,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,yo despidiéndome de lepido: adiós lepido!,@SpicyDesmond117,20,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,éramos felices y no lo sabíamos q época,@elsyamador6170,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,a dios le pido,@carolinemandrillon9638,2,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"también en tehuacán puebla mex....,.saludos hermanos latinos..",@carmelohernandezsanchez,2,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,a dios le pido que abunde la paz el amor y a armonía en cada una de las personas y la igualdad de inclusión social y la buena comunicación entre familias amen,@wali5172,2,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,quién la escucha en el 2026,@hugoezequielborgosilvestre8898,7,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"a dios le pido que tus planes se cumplan para el 2026 sea un año bienaventurado, libertad y felicidad. excelente letra de la canción",@jpierojimenezlimo2399,2,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,when tu amigo lepido ya se va y te tienes que despedir de él :v,@cetinalopezemmanuelalejand3521,1,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,siempre quise poner esto y lo voy a poneralguien mas en enero del 26 oyendo al divino juanes ?,@encarnagonzalez7344,5,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,domingos 4 de enero ala 5 de la tarde,@woodyrdoficial1126,1,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,quien en el 2026?tienes muy buen gusto musical...,@Loganrg20,27,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"cuando era niño o adolescente no me guiaba mucho por la letra, pero ahora que soy adulto es un rocksito pa dios y algo romanticon xd! buena letra y buen ritmo! para todo el mundo!",@TheVeteran-Game-LeoJoseph,0,3 months ago (edited),es
https://www.youtube.com/watch?v=kMIaYXxLnUA,la conoci nada mas por sonic el erizo que sufrio de amor,@pipo-zee-GmOd,1,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,alguien en 2026.,@carolinasobarzo93,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"la canción maravillosa,la modelo karen carreño es una belleza natural muy hermosa",@juancristobalsanchezlopez9008,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,quien conmigo 2026,@ximenavillasenor9941,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,2026 y ya escuchando este temazo. quien más dijo yo,@pablosanchezcopa6348,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,31 de december 2025,@PRESIDENTMX664,4,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"que suerte vivir en illinoísyo en madrid, un asquito",@encarnagonzalez7344,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,quien el 31 de diciembre de 2025,@andrescamargo7868,2,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,m recuerda mucho sminpadre tanto daño hacia mi madre ennlas navidades y noche buena nos dejaba encerrada y el.se iva a disfrutsrar von la.mujeres tanto que aguanto pobre mi madre y yo,@ELRINCONAZUL-v1m,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,a dios le pido x siempre,@OscarRodriguez-y9i,1,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"saludos hit, disfruta el tiempo libre",@rodrigopena7057,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,mi canción favorita de juanes,@luisandres2210,0,3 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"feliz 27 reina de babilonia, fuiste el milagro más grande que me regalo diosito. amor eterno e infinitamente inmortal xxvii",@AndresMartinez-ji1he,1,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,es el hijo de mariana ocoro que buena canción juanes,@NicolásSolarteOcoro,1,4 months ago (edited),es
https://www.youtube.com/watch?v=kMIaYXxLnUA,el hijo de mariana ocoro no sabe que es un talento musical,@NicolásSolarteOcoro,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,escuchalo en velocidad 1.05 full se escucha mi gente,@Reporterolibretv,1,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"teniéndolo a el pusieron a la vulgar de karol g, colombia que les pasa",@livzambrano980,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,k bien gracias a dios y tu como estás amor que dios me lo bendiga y te bendiga siempre te amo mucho mi vida hermosa te amo quiero un abrazo enorme y bendiciones para ti y tu familia para mi que te amo quiero que te sientas,@damarissilvasbanuelos1086,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,e 3 de mi vida y no me hizo y ahorita no me gusta estar ahí en la casa del niño de la casa y,@damarissilvasbanuelos1086,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,ya no me quiero dormir y ya me voy a dormir con el juan y no tengo nada que hacer con mi mamá me dijo que no me queda y no quiero que me lo haga,@damarissilvasbanuelos1086,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,pues sí pero la que más me gusta es que me lo k y no,@damarissilvasbanuelos1086,1,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,ya no me contesta gusta que me diga para que me la lleven a la casa me avisa,@damarissilvasbanuelos1086,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,k bien gracias a dios y tu como estás amor que dios te bendiga siempre y te bendiga siempre te amo mucho mucho mucho mucho mi vida hermosa te amo mucho mucho mucho,@damarissilvasbanuelos1086,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,k bien gracias a dios y usted como esta como usted que tal como esta usted también con su familia de mi vida y que dios te bendiga y te bendiga siempre te amo mucho mi vida hermosa y mi amor bello,@damarissilvasbanuelos1086,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,hdhe no te preocupes yo me siento muy mal y no quiero estar contigo te imaginas que te amo mucho mi vida y te amo,@damarissilvasbanuelos1086,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,cancion buena sapesca,@DoraMuñoz-v6p,1,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,me encanta la canción,@tonysaezsaez1376,1,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,alguien más le parecía raro pero muy lindo y sexy juanes???,@naylaareliruizruiz2666,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,yo escuchándolo apunto de estar en 2026,@kakarottopunk22,3,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"me da mucha nostalgia esta canción! está muy hermosa! me hace sentirme viejo, era unas de mis favoritas de mi infancia! ->",@josefernando5024,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,alguien en 17/12/2025,@Angelinaceliagarciagarciasg,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,quien en 2025,@brendacasimirorosas4090,2,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,2025 alas 2:42 de la madrugadaa un dia 17 de diciembre me siento como un bill jsjsjsjsjssjjsjsjsksksksskskskjsj,@ErwinalexisPorma,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,me encanta esta canción se la dedico a mi esposo,@marcelo2-f9o,1,4 months ago (edited),es
https://www.youtube.com/watch?v=kMIaYXxLnUA,a dios le pidoy que si me muero sea de amory si me enamoro sea de vosy que de tu voz sea este corazóntodos los días a dios le pido,@Viktor-m6p,2,4 months ago (edited),es
https://www.youtube.com/watch?v=kMIaYXxLnUA,x2 bien persia,@ChecoEnElMicOficial,1,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"1:20""y se me muero, sea de amor,y si me enamoro, sea de vos!y que de tu voz sea este corazóntodos os días, a dios le pido...""o idioma espanhol é um dos mais belos do mundo, tudo fica mais poético.",@acmello5920,5,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"a dios le pido que todo salga bien, nos ayude a eliminar el odio y resentimiento que es un veneno,que el amor solidaridad nos llevarán a un mundo mejor",@marvelknight2301,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,a qui esta.mos,@miguelmarcos7824,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,q.d.e.p. siempre nos llenó de alegría y felicidad,@mayragalindo7640,1,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"señores, sonos"" los serrano "" españoles de lo mas normaly mi marido y yo separados y por mas que pelea nuestra familiano sueltaaaaaaaaaaaaaa",@maitefp8990,0,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,temazo adoro esta canción,@Eydan1234,2,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,esta canción el cantante lo dedico a dios,@NelsonYujra-f6w,2,4 months ago,es
https://www.youtube.com/watch?v=kMIaYXxLnUA,"ayer 7 de diciembre de 2025, en ciudad de panamá",@carlosenriqueguerrarodrigu8266,0,4 months ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,gracias por subir esta canción me gusta mucho porque me dice que yo estoy de italia cómo está y eso me ha pasado porque siempre me han dicho eso de fea gracias,@JorgeVargas-y4h,0,12 hours ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,la mejor julieta perfecta sigo escuchando,@TibisayBeltrán8-j2k,0,1 day ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,es una exelente canción no importa a quien vaya dirigida me pone de muy buen humor,@paolopazzoli,0,2 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,kjajakkja esta cancion me la dedico y le respondi con un: miau y me dijo que? jajkjkajkajka,@manalore1,1,3 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,esa cansiones no buy lindas,@MariaXDEstebesVillanueva,0,3 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,yo te quiero con limón y sal,@LinamaryoriFrancodelrio,1,3 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,te quiero tal y como estás,@CotiPoeta777,0,4 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,aquí los machos alfas que escuchan está rolita,@MajoniVargas,0,5 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,para mi ex,@roverresurreccion8251,0,7 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,anselmi dondequiera que estes te extrañamos te queremos con limon y sal todavia dueles,@Josejuarez-dl1cv,1,9 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,te quiero con limón y sal passing,@beleninsfran9629,0,9 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,me encanta esta canción,@gabydiaz2738,0,11 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,se la dedico a dios es loque mas amo en este mundo eso eres,@ValeriaEscárcega-t5n,1,11 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,alguien en 2026 cantando a todo pulmón con su gato en brazos jajaja,@wendymiramontes112,0,13 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,¡qué lindas imágenes acompañan la canción de venegas!¿de qué animés son? me encantan...,@cesarantezanaflavialima,1,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,yo te quiero tal y como estas te amo esposo mio,@ZeidaAlguacilHidalgo,1,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,está música me la dedico mi fut nv,@Diegoshadowsonic1254,1,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,alguien de 2022?,@yessicariveros9957,0,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,es bonito es limón y sal,@elsasoto717,0,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,"para mi gato lazy, de aquí hasta el cielo",@leonelajorge950,1,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,"el jexs , envejece como el vino .....",@edgarvilla6,1,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,"a mí gato ofelio, de hecho julieta hizo el tema por su gatito",@GretyAntoniaMuñozKeim,2,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,me encanta esta cancion saludos desde brasil,@Weiglesson,0,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,y arriba las chivas,@JazminGallegos-y1t,0,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,y arriba las chicas,@JazminGallegos-y1t,0,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,me encanta la canción,@Lola-videos9,0,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,si esta dedicado a un micifus pues si coincide con mi michi el damaso que se sale a la calle y se va a otra casa a pasar el día con su novia mientras yo me voy a trabajar y ya por las tardes viene a comer conmigo y ya pasamos la tarde juntos.,@rosariocruz8083,0,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,aquí llegué por qué recién me entero que está echa para un gato y yo se la dedico a mis gatijos,@dayanacampo6647,1,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,aqui todos los amantes de los michis,@JudithLopez-l5n,0,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,sin duda es mi gato,@jorgealbertotovardomingu-ct8sh,2,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,aquí los que se las dedicamos a los peritos bellos,@EstefaniMolina-f5d,12,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,alguien de 2026,@fredypulidorodriguez907,1,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,voy ha escuchar está canción cada vez que me sienta triste está muy bonita es mi preferida de todas,@LuisangelRodríguez-t8o,1,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,alguien me puede decir de que serie son las imágenes del video,@isabelagonzalezgaviria6442,0,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,es para los michis,@gabriber8671,0,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,wow vengo porque me acabo de enterar de que se la escribio a su gato,@Monicamatia3,0,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,aunque no sea para gatos. yo se las dedico spookysallymaineroccoluna,@memorial1406,0,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,remisa me recuerda a muchas cosas que vivi,@angelguevara5064,0,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,aquí los que vienen de tiktok jajaja,@CUQUIN21,0,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,"se la dedico a mi hermosa gata arya a la que perdí en mi divorcio, la extraño mucho cada día que pasa.",@ClassicalMMAChef,0,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,para casilda mi gato por que no sabia que era gatoooo pero se le quedo asi casilda,@zu.courtey3899,0,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,es lindo pero por qué se lo dedican a un animal? no tienen a nadie a quien darle cariño o como?,@user-sj8wt9nz1o,0,3 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,como se lo envío a mi gata,@marcelabernal8267,0,4 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,un clasico,@benjaminnunez6004,0,4 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,sela de dico asus gatos,@solzamora7914,0,4 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,se lo dedico a mi michu,@Gabriela-j7y9u,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,queria saber os nomes dos animes que aparecem de fundo.,@ExpeditoLuan-s3w,1,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,para ti amor los primeros 50 segundos,@mariajosemarquez2649,3,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,vine por un reel que dice que está dedicada a su gato..!!,@nenaortega9564,1,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,para mi gatita sombrita q es toda una loquita de su mami,@FATIMABELEMTORRESMUJICA,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,alguien se sabe de que animes son los fragmentos?,@diazsichbear9950,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,para mí gatito nemo,@estefaniaospina7322,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,dedicárselo a una persona dedicárselo a un gato,@Name_2004,199,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,como vez el jale así a falta el,@abelgonzalez9072,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,ni la disimulo asta durmiendo llegó en corto mula celos,@abelgonzalez9072,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,los celos son max vijila los jajajaja o mienten,@abelgonzalez9072,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,por la letra parece escrita para un michi,@yadirajimenezquintero9382,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,¿como se llama esta caricatura?,@luckycharmlizzie,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,"no necesitas de ningún concurso para que aprueben el gran talento que tienes, eres un maestro y con esa voz la rompes donde estés. muy orgullosa de que en buga existan personas tan talentosas como tú",@lorenaechavarriasanchez7425,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,"no escucho musica, pero me gusta esta cancion.",@marlenyramos8379,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,será que es buena para el examen de música ay noseeeee,@EmilyEscobar-x5c,1,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,se la dedique a una persona que no supo apreciarla.es hermosa,@Marta-u1x9e,3,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,"esta canción se la dedico a mi gato siamés kitty purry con su mal genio pero al fin y al cabo siempre fiel y leal a mí, me acompaña todos los amaneceres en mi cama. cuánto lo amoo!!",@v382cygni,0,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,gracias. señor. padre. dios. por. tanto. amor. amen,@juanarocha1993,1,1 month ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,y por qué a un gato ?,@AlonsoLopez-j9c,2,2 weeks ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,"-j9ces el unico fiel,siempre esta para vos,una mascota es lo mejor que hay,y la cantante se lo dedico a su gato",@Name_2004,2,2 weeks ago (edited),es
https://www.youtube.com/watch?v=fopSgMkWEUk,-j9cque bueno,@SophiaEspaña-i3n,0,5 days ago,es
https://www.youtube.com/watch?v=fopSgMkWEUk,ya depende de a quien le dedicas esa canción,@alexandermichaelestebanhua895,2,2 weeks ago,es
